Fibrosis	Steatosis	Ballooning	NAS
GSM3998282	0.139257016548844	0.279280788297074	0.661796191046972	0.197128327976887
GSM3998283	0.716776389811165	1.61026856584655	1.52921877649592	1.30614412736092
GSM3998284	0.0116801105086633	0.24136706742146	0.0108858258162192	0.129725449197535
GSM3998285	0.0164699070941933	0.204153942146745	0.331338322093955	0.0147693870010034
GSM3998286	0.1173850799053	0.910373388138626	0.535045119056885	0.549840677930311
GSM3998288	0.464348714462283	1.79299915121185	0.482835356494713	0.666240179421926
GSM3998292	0.673212957062265	2.00468061540157	0.997666901234957	0.0697423422605614
GSM3998293	0.55739008275392	0.134213100060222	0.492529967344165	0.00097995615480579
GSM3998295	0.143351399841225	0.513779386076481	0.501814992212161	0.00254131275212041
GSM3998296	0.0264387810151221	0.550646770997373	0.0955662529551192	0.172041230647259
GSM3998299	0.386969345936826	1.77654251268863	0.00152402787720479	0.290084760475052
GSM3998300	0.499327666836231	1.05427959114049	0.0114617433084304	0.292136434730505
GSM3998301	0.91553185331491	2.94929514888843	2.14037964106177	1.64919551098694
GSM3998302	0.488240816210252	0.768805241840699	0.955062775152663	0.000296776877652754
GSM3998303	0.194487321403528	0.0105492649250602	0.0164702845045883	0.000262478427313822
GSM3998304	1.6013218383653	0.0101366779866048	0.299491361263078	0.0790971737584032
GSM3998305	0.00690472922524116	0.0129888832293921	0.0015418060191615	0.000160306807323093
GSM3998306	7.2593729483378e-06	1.09173530712842	0.198425703873563	0.0822743276332736
GSM3998307	0.0728448908976784	0.788132800101891	0.011751312872885	0.167087397144467
GSM3998309	0.521764332436553	1.82514545414815	0.000290648905350436	0.375318159997174
GSM3998310	0.0394135120160011	0.389813962583076	0.00167115960069942	0.0871068351874289
GSM3998311	0.00446545961656693	1.28471885236173	0.356214448459502	0.136643676476413
GSM3998312	0.00560729298560825	2.29624645120028	2.39270869883871	1.5776408191928
GSM3998314	0.158691568972248	0.00425949480379367	0.0265991921327003	0.000618046467609718
GSM3998316	0.0786097660172891	0.0367265284130962	0.171405019150811	0.0771570746749736
GSM3998317	0.0923532669426993	1.29379385559126	0.124098593240004	0.466568378807079
GSM3998318	0.0680989970289572	0.462550330842973	1.33923406916372	0.72027972500246
GSM3998319	0.472372479342898	0.190387914558668	0.268041179420144	0.147779435398878
GSM3998320	0.0262418009562686	0.307433393977535	2.01364914340359	1.41636995259622
GSM3998322	0.216406484615588	0.0337998004245695	1.40575020932333	0.285958378564097
GSM3998324	0.26913637653666	0.168807829970939	1.12854190859157e-06	0.0714144003238603
GSM3998325	0.128289758146806	2.25336399040731	0.448276961107449	0.200914354768262
GSM3998326	0.379515320398966	0.00470401708848768	0.386909579823333	0.000208806573968887
GSM3998328	0.17862370145892	1.11634106678774	0.521352765338289	0.5643559542638
GSM3998329	0.118635517004374	1.03322960529402	0.000139718832628972	0.234623298406623
GSM3998330	0.568368104358144	0.921769412413382	0.206146280149015	0.341208228007293
GSM3998332	0.193081971192247	0.14451814016209	0.0651910302493808	0.00045491897842994
GSM3998333	0.0541989499021144	3.6067685634205	0.0913408162041241	0.637601793786416
GSM3998334	0.0973406880797933	4.09495344069376	0.122552177943625	1.24464290381326
GSM3998335	0.0546921318828754	2.14766644353347	2.26628191985897	0.00633320888042
GSM3998336	0.963382801473977	1.66685606503826	1.1481013220266	1.06475455618584
GSM3998337	0.224624065104115	0.642658102863231	0.145778011020589	0.326843526049959
GSM3998338	1.12857103658076	0.426645359934669	0.0218020128918917	0.130699527616154
GSM3998339	1.26408772302422	0.285881679821395	0.0518492707348687	0.0941145597632822
GSM3998340	1.44715474500282	0.95393184132893	0.0801969889332408	0.0963651900801983
GSM3998370	0.465055748179733	1.47455315862322	0.589686418922827	0.90550805744554
GSM3998371	0.0594107555131183	0.315435556920296	0.573669083378123	0.282162414537949
